file,line,import
src/main/java/net/shadowmage/ancientwarfare/structure/init/AWStructureBlocks.java,14,net.minecraftforge.fml.common.registry.GameRegistry.ObjectHolder
src/main/java/net/shadowmage/ancientwarfare/structure/init/AWStructureItems.java,3,net.minecraft.world.item.Item
src/main/java/net/shadowmage/ancientwarfare/structure/init/AWStructureItems.java,7,net.minecraftforge.fml.common.registry.GameRegistry.ObjectHolder
src/main/java/net/shadowmage/ancientwarfare/structure/init/AWStructureSoundTypes.java,3,net.minecraft.world.level.block.SoundType
src/main/java/net/shadowmage/ancientwarfare/structure/init/AWStructureSounds.java,8,net.minecraftforge.fml.common.registry.GameRegistry.ObjectHolder
src/main/java/net/shadowmage/ancientwarfare/structure/item/FloodFillPathfinder.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/FloodFillPathfinder.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/item/FloodFillPathfinder.java,6,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockAdvancedSpawner.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockAdvancedSpawner.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockAdvancedSpawner.java,6,net.minecraft.world.item.TooltipFlag
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockAdvancedSpawner.java,7,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockAdvancedSpawner.java,8,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockAdvancedSpawner.java,12,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockBrazierEmber.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockBrazierEmber.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockBrazierFlame.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockBrazierFlame.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockChair.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockChair.java,4,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockChair.java,5,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockChair.java,7,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockChair.java,9,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockCoffin.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockCoffin.java,4,net.minecraft.block.material.Material
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockCoffin.java,5,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockCoffin.java,6,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockCoffin.java,7,net.minecraft.world.level.block.Blocks
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockCoffin.java,8,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockCoffin.java,10,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockCoffin.java,11,net.minecraft.world.phys.AABB
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockCoffin.java,13,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockColored.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockColored.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockColored.java,6,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockColored.java,7,net.minecraft.item.EnumDyeColor
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockColored.java,8,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockColored.java,14,net.minecraft.util.text.translation.I18n
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockColored.java,15,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockFirePit.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockFirePit.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockFlag.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockFlag.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockFlag.java,5,net.minecraft.util.text.translation.I18n
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockGravestone.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockGravestone.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockGravestone.java,5,net.minecraft.util.text.translation.I18n
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockInfo.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockInfo.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockInfo.java,5,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockInfo.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockInfo.java,7,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockInfo.java,8,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockInfo.java,9,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockInfo.java,11,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockPosts.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockPosts.java,4,net.minecraft.block.material.Material
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockPosts.java,5,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockPosts.java,6,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockPosts.java,7,net.minecraft.world.level.block.Blocks
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockPosts.java,8,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockPosts.java,10,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockPosts.java,11,net.minecraft.world.phys.AABB
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockPosts.java,13,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStoneCoffin.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStoneCoffin.java,4,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStoneCoffin.java,5,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStoneCoffin.java,8,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStretchingRack.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStretchingRack.java,4,net.minecraft.block.material.Material
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStretchingRack.java,5,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStretchingRack.java,6,net.minecraft.world.entity.LivingEntity
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStretchingRack.java,7,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStretchingRack.java,8,net.minecraft.world.level.block.Blocks
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStretchingRack.java,9,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStretchingRack.java,11,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStretchingRack.java,12,net.minecraft.world.phys.AABB
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStretchingRack.java,14,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStructureBuilder.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStructureBuilder.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStructureBuilder.java,6,net.minecraft.world.item.TooltipFlag
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStructureBuilder.java,7,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStructureBuilder.java,8,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStructureBuilder.java,11,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockStructureBuilder.java,13,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockTotemPart.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockTotemPart.java,4,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockTotemPart.java,5,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockTotemPart.java,8,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockWoodenCoffin.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockWoodenCoffin.java,4,net.minecraft.world.entity.LivingEntity
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockWoodenCoffin.java,5,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockWoodenCoffin.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemBlockWoodenCoffin.java,9,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionTool.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionTool.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionTool.java,6,net.minecraft.world.item.TooltipFlag
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionTool.java,7,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionTool.java,8,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionTool.java,10,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionTool.java,11,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionTool.java,12,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionTool.java,14,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionToolLakes.java,3,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionToolLakes.java,4,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionToolLakes.java,5,net.minecraft.world.level.block.Blocks
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionToolLakes.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionToolLakes.java,7,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionToolLakes.java,8,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionToolLakes.java,9,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemConstructionToolLakes.java,11,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemGateSpawner.java,5,net.minecraft.world.item.TooltipFlag
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemGateSpawner.java,7,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemGateSpawner.java,8,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemGateSpawner.java,10,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemGateSpawner.java,11,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemGateSpawner.java,12,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemGateSpawner.java,15,net.minecraft.world.phys.AABB
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemGateSpawner.java,17,net.minecraft.util.text.TextComponentTranslation
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemGateSpawner.java,18,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,6,net.minecraft.world.item.TooltipFlag
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,7,net.minecraft.world.entity.Entity
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,8,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,9,net.minecraft.world.item.BlockItem
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,10,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,13,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,14,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,16,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,18,net.minecraft.world.phys.HitResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,19,net.minecraft.world.phys.Vec3
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,20,net.minecraft.util.text.TextComponentTranslation
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,21,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemLootChestPlacer.java,25,net.minecraftforge.fml.common.registry.EntityRegistry
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemMultiBlock.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemMultiBlock.java,4,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemMultiBlock.java,5,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemMultiBlock.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemMultiBlock.java,10,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemSpawnerPlacer.java,4,net.minecraft.world.item.TooltipFlag
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemSpawnerPlacer.java,5,net.minecraft.world.entity.Entity
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemSpawnerPlacer.java,6,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemSpawnerPlacer.java,7,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemSpawnerPlacer.java,9,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemSpawnerPlacer.java,10,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemSpawnerPlacer.java,12,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemSpawnerPlacer.java,14,net.minecraft.world.phys.HitResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemSpawnerPlacer.java,15,net.minecraft.util.text.TextComponentString
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemSpawnerPlacer.java,16,net.minecraft.util.text.TextComponentTranslation
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemSpawnerPlacer.java,17,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureBuilder.java,4,net.minecraft.world.item.TooltipFlag
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureBuilder.java,5,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureBuilder.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureBuilder.java,8,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureBuilder.java,9,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureBuilder.java,11,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureBuilder.java,14,net.minecraft.util.text.TextComponentTranslation
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureBuilder.java,15,net.minecraft.world.level.BlockGetter
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureBuilder.java,16,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureBuilderWorldGen.java,3,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureScanner.java,4,net.minecraft.world.item.TooltipFlag
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureScanner.java,5,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureScanner.java,6,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureScanner.java,10,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureScanner.java,11,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureScanner.java,12,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureScanner.java,14,net.minecraft.util.text.TextComponentTranslation
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureScanner.java,15,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureSettings.java,3,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemStructureSettings.java,6,net.minecraft.world.phys.AABB
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemTownBuilder.java,3,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemTownBuilder.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemTownBuilder.java,7,net.minecraft.world.InteractionResultHolder
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemTownBuilder.java,8,net.minecraft.world.InteractionResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemTownBuilder.java,10,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemTownBuilder.java,12,net.minecraft.world.phys.HitResult
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemTownBuilder.java,13,net.minecraft.util.text.TextComponentString
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemTownBuilder.java,14,net.minecraft.world.level.BlockGetter
src/main/java/net/shadowmage/ancientwarfare/structure/item/ItemTownBuilder.java,15,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/item/WoodItemBlock.java,3,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/item/WoodItemBlock.java,4,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/model/ModelGateBasic.java,5,net.minecraft.world.entity.Entity
src/main/java/net/shadowmage/ancientwarfare/structure/model/ModelGateBridge.java,5,net.minecraft.world.entity.Entity
src/main/java/net/shadowmage/ancientwarfare/structure/network/PacketSoundBlockPlayerSpecValues.java,4,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/proxy/ClientProxyStructure.java,8,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/proxy/CommonProxyStructure.java,3,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/registry/EntitySpawnNBTRegistry.java,5,net.minecraft.world.entity.Entity
src/main/java/net/shadowmage/ancientwarfare/structure/registry/EntitySpawnNBTRegistry.java,6,net.minecraft.world.entity.Mob
src/main/java/net/shadowmage/ancientwarfare/structure/registry/EntitySpawnNBTRegistry.java,7,net.minecraft.entity.passive.EntityHorse
src/main/java/net/shadowmage/ancientwarfare/structure/registry/EntitySpawnNBTRegistry.java,8,net.minecraft.world.entity.npc.Villager
src/main/java/net/shadowmage/ancientwarfare/structure/registry/StructureBlockRegistry.java,4,net.minecraft.block.BlockSlab
src/main/java/net/shadowmage/ancientwarfare/structure/registry/StructureBlockRegistry.java,5,net.minecraft.block.BlockSnow
src/main/java/net/shadowmage/ancientwarfare/structure/registry/StructureBlockRegistry.java,6,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/registry/StructureBlockRegistry.java,7,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/render/BlankExtendedBlockStateContainer.java,4,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/render/BlankExtendedBlockStateContainer.java,5,net.minecraft.world.level.block.state.properties.Property
src/main/java/net/shadowmage/ancientwarfare/structure/render/BlockHighlightRenderer.java,4,net.minecraft.world.phys.AABB
src/main/java/net/shadowmage/ancientwarfare/structure/render/GateProxyRenderer.java,5,net.minecraft.client.renderer.tileentity.TileEntitySpecialRenderer
src/main/java/net/shadowmage/ancientwarfare/structure/render/ParticleColoredFlame.java,4,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/render/ParticleOnlyModel.java,6,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/render/ParticleOnlyModel.java,10,net.minecraft.world.phys.HitResult
src/main/java/net/shadowmage/ancientwarfare/structure/render/ParticleOnlyModel.java,11,net.minecraft.world.level.BlockGetter
src/main/java/net/shadowmage/ancientwarfare/structure/render/ParticleSun.java,4,net.minecraft.world.level.Level
src/main/java/net/shadowmage/ancientwarfare/structure/render/PreviewRenderer.java,5,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/render/PreviewRenderer.java,12,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/render/PreviewRenderer.java,14,net.minecraft.world.level.block.Blocks
src/main/java/net/shadowmage/ancientwarfare/structure/render/PreviewRenderer.java,15,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/render/PreviewRenderer.java,16,net.minecraft.world.level.block.entity.BlockEntity
src/main/java/net/shadowmage/ancientwarfare/structure/render/PreviewRenderer.java,18,net.minecraft.world.InteractionHand
src/main/java/net/shadowmage/ancientwarfare/structure/render/PreviewRenderer.java,21,net.minecraft.world.level.BlockGetter
src/main/java/net/shadowmage/ancientwarfare/structure/render/PreviewRenderer.java,22,net.minecraft.world.WorldType
src/main/java/net/shadowmage/ancientwarfare/structure/render/PreviewRenderer.java,23,net.minecraft.world.level.biome.Biome
src/main/java/net/shadowmage/ancientwarfare/structure/render/ProtectionFlagRenderer.java,13,net.minecraft.client.renderer.tileentity.TileEntitySpecialRenderer
src/main/java/net/shadowmage/ancientwarfare/structure/render/ProtectionFlagRenderer.java,15,net.minecraft.world.entity.player.Player
src/main/java/net/shadowmage/ancientwarfare/structure/render/ProtectionFlagRenderer.java,16,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderAdvancedLootChest.java,3,net.minecraft.client.renderer.tileentity.TileEntityChestRenderer
src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderAdvancedLootChest.java,4,net.minecraft.client.renderer.tileentity.TileEntityRendererDispatcher
src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderAdvancedSpawner.java,10,net.minecraft.client.renderer.tileentity.TileEntitySpecialRenderer
src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderAdvancedSpawner.java,13,net.minecraft.world.level.GameType
src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderItemAdvancedLootChest.java,8,net.minecraft.client.renderer.tileentity.TileEntityRendererDispatcher
src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderItemAdvancedLootChest.java,9,net.minecraft.world.item.ItemStack
src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderItemAdvancedLootChest.java,10,net.minecraft.world.level.block.entity.ChestBlockEntity
src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderLootInfo.java,5,net.minecraft.client.renderer.tileentity.TileEntitySpecialRenderer
src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderLootInfo.java,6,net.minecraft.world.effect.MobEffectInstance
src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderLootInfo.java,7,net.minecraft.world.level.block.entity.BlockEntity
src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderLootInfo.java,9,net.minecraft.world.level.GameType
src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderStructureBuilder.java,4,net.minecraft.client.renderer.tileentity.TileEntitySpecialRenderer
src/main/java/net/shadowmage/ancientwarfare/structure/render/RenderStructureBuilder.java,5,net.minecraft.world.phys.AABB
src/main/java/net/shadowmage/ancientwarfare/structure/render/SoundBlockRenderer.java,4,net.minecraft.world.level.block.Block
src/main/java/net/shadowmage/ancientwarfare/structure/render/SoundBlockRenderer.java,5,net.minecraft.world.level.block.state.BlockState
src/main/java/net/shadowmage/ancientwarfare/structure/render/SoundBlockRenderer.java,9,net.minecraft.world.level.block.Blocks
