file,replacement_count,details
src/main/java/net/shadowmage/ancientwarfare/core/compat/jei/MultiRecipeTransferHandler.java,12,import:net.minecraft.client.resources.I18n->net.minecraft.client.resources.language.I18n=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Container->net.minecraft.world.inventory.AbstractContainerMenu=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:Container->AbstractContainerMenu=1; type:EntityPlayer->Player=1; type:Side->Dist=1; type:SideOnly->OnlyIn=1
src/main/java/net/shadowmage/ancientwarfare/core/compat/jei/PacketTransferRecipe.java,10,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.network.PacketBuffer->net.minecraft.network.FriendlyByteBuf=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; type:EntityPlayer->Player=1; type:PacketBuffer->FriendlyByteBuf=4
src/main/java/net/shadowmage/ancientwarfare/core/compat/jei/ResearchRecipeCategory.java,2,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1
src/main/java/net/shadowmage/ancientwarfare/core/compat/jei/ResearchRecipeWrapper.java,6,import:net.minecraft.client.resources.I18n->net.minecraft.client.resources.language.I18n=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:Side->Dist=1; type:SideOnly->OnlyIn=1
src/main/java/net/shadowmage/ancientwarfare/core/compat/jei/ShapedResearchRecipeCategory.java,1,import:net.minecraft.client.resources.I18n->net.minecraft.client.resources.language.I18n=1
src/main/java/net/shadowmage/ancientwarfare/core/compat/jei/ShapelessResearchRecipeCategory.java,1,import:net.minecraft.client.resources.I18n->net.minecraft.client.resources.language.I18n=1
src/main/java/net/shadowmage/ancientwarfare/core/config/AWCoreStatics.java,2,import:net.minecraft.item.Item->net.minecraft.world.item.Item=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1
src/main/java/net/shadowmage/ancientwarfare/core/container/ContainerBackpack.java,12,call:.getItemDamage()->.getDamageValue()=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.EnumHand->net.minecraft.world.InteractionHand=1; type:EntityPlayer->Player=3; type:EnumFacing->Direction=1; type:EnumHand->InteractionHand=2
src/main/java/net/shadowmage/ancientwarfare/core/container/ContainerBase.java,27,call:.isRemote->.isClientSide=3; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.entity.player.EntityPlayerMP->net.minecraft.server.level.ServerPlayer=1; import:net.minecraft.inventory.Container->net.minecraft.world.inventory.AbstractContainerMenu=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTBase->net.minecraft.nbt.Tag=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; type:Container->AbstractContainerMenu=1; type:EntityPlayer->Player=4; type:EntityPlayerMP->ServerPlayer=2; type:EnumFacing->Direction=1; type:NBTBase->Tag=1; type:NBTTagCompound->CompoundTag=7
src/main/java/net/shadowmage/ancientwarfare/core/container/ContainerCraftingRecipeMemory.java,28,call:.getWorldTime()->.getDayTime()=2; call:.isRemote->.isClientSide=3; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.EnumActionResult->net.minecraft.world.InteractionResult=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EntityPlayer->Player=5; type:EnumActionResult->InteractionResult=5; type:NBTTagCompound->CompoundTag=5; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/core/container/ContainerEngineeringStation.java,15,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:EntityPlayer->Player=5; type:NBTTagCompound->CompoundTag=1; type:Side->Dist=1; type:SideOnly->OnlyIn=1
src/main/java/net/shadowmage/ancientwarfare/core/container/ContainerEntityBase.java,5,call:.isEntityAlive()->.isAlive()=1; import:net.minecraft.entity.Entity->net.minecraft.world.entity.Entity=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; type:EntityPlayer->Player=2
src/main/java/net/shadowmage/ancientwarfare/core/container/ContainerInfoTool.java,3,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; type:EntityPlayer->Player=1
src/main/java/net/shadowmage/ancientwarfare/core/container/ContainerManual.java,2,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; type:EntityPlayer->Player=1
src/main/java/net/shadowmage/ancientwarfare/core/container/ContainerResearchBook.java,2,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; type:EntityPlayer->Player=1
src/main/java/net/shadowmage/ancientwarfare/core/container/ContainerResearchStation.java,38,call:.isRemote->.isClientSide=4; call:.markDirty()->.setChanged()=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagString->net.minecraft.nbt.StringTag=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; type:EntityPlayer->Player=2; type:EnumFacing->Direction=6; type:NBTTagCompound->CompoundTag=16; type:NBTTagString->StringTag=3
src/main/java/net/shadowmage/ancientwarfare/core/container/ContainerTileBase.java,7,call:.getDistanceSq(->.distanceToSqr(=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; type:EntityPlayer->Player=2; type:TileEntity->BlockEntity=1
src/main/java/net/shadowmage/ancientwarfare/core/crafting/AWCraftingManager.java,20,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Container->net.minecraft.world.inventory.AbstractContainerMenu=1; import:net.minecraft.inventory.IInventory->net.minecraft.world.Container=1; import:net.minecraft.item.Item->net.minecraft.world.item.Item=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraftforge.fml.common.registry.ForgeRegistries->net.minecraftforge.registries.ForgeRegistries=1; type:Container->AbstractContainerMenu=1; type:EntityPlayer->Player=1; type:IInventory->Container=1; type:World->Level=8
src/main/java/net/shadowmage/ancientwarfare/core/crafting/ICraftingRecipe.java,2,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1
src/main/java/net/shadowmage/ancientwarfare/core/crafting/IngredientCount.java,1,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1
src/main/java/net/shadowmage/ancientwarfare/core/crafting/IngredientNBTRelaxed.java,10,call:.getItemDamage()->.getDamageValue()=2; call:.getTagCompound()->.getTag()=2; call:.hasTagCompound()->.hasTag()=2; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:NBTTagCompound->CompoundTag=2
src/main/java/net/shadowmage/ancientwarfare/core/crafting/IngredientOreCount.java,1,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1
src/main/java/net/shadowmage/ancientwarfare/core/crafting/RecipeResourceLocation.java,3,import:net.minecraft.util.IStringSerializable->net.minecraft.util.StringRepresentable=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; type:IStringSerializable->StringRepresentable=1
src/main/java/net/shadowmage/ancientwarfare/core/crafting/ResearchRecipeBase.java,4,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/core/crafting/ResearchRecipeFactory.java,2,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1
src/main/java/net/shadowmage/ancientwarfare/core/crafting/ShapedResearchRecipe.java,3,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/core/crafting/ShapelessResearchRecipe.java,4,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/core/crafting/wrappers/NoRecipeWrapper.java,2,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1
src/main/java/net/shadowmage/ancientwarfare/core/crafting/wrappers/RegularCraftingWrapper.java,2,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1
src/main/java/net/shadowmage/ancientwarfare/core/crafting/wrappers/ResearchCraftingWrapper.java,2,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1
src/main/java/net/shadowmage/ancientwarfare/core/datafixes/ResearchEntryIdNameFixer.java,7,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.nbt.NBTTagString->net.minecraft.nbt.StringTag=1; type:NBTTagCompound->CompoundTag=2; type:NBTTagList->ListTag=1; type:NBTTagString->StringTag=1
src/main/java/net/shadowmage/ancientwarfare/core/datafixes/ResearchNoteFixer.java,5,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:NBTTagCompound->CompoundTag=4
src/main/java/net/shadowmage/ancientwarfare/core/datafixes/TileIdFixer.java,3,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:NBTTagCompound->CompoundTag=2
src/main/java/net/shadowmage/ancientwarfare/core/datafixes/TileOwnerFixer.java,3,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:NBTTagCompound->CompoundTag=2
src/main/java/net/shadowmage/ancientwarfare/core/datafixes/VehicleOwnerFixer.java,3,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:NBTTagCompound->CompoundTag=2
src/main/java/net/shadowmage/ancientwarfare/core/entity/AWEntityRegistry.java,6,import:net.minecraft.entity.Entity->net.minecraft.world.entity.Entity=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraftforge.fml.common.registry.ForgeRegistries->net.minecraftforge.registries.ForgeRegistries=1; type:World->Level=2
src/main/java/net/shadowmage/ancientwarfare/core/entity/AWFakePlayer.java,8,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraft.world.WorldServer->net.minecraft.server.level.ServerLevel=1; type:IBlockState->BlockState=1; type:World->Level=1; type:WorldServer->ServerLevel=3
src/main/java/net/shadowmage/ancientwarfare/core/gamedata/AWGameData.java,4,import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraft.world.storage.WorldSavedData->net.minecraft.world.level.saveddata.SavedData=1; type:World->Level=2
src/main/java/net/shadowmage/ancientwarfare/core/gamedata/WorldData.java,12,call:.getUniqueID()->.getUUID()=2; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.world.storage.WorldSavedData->net.minecraft.world.level.saveddata.SavedData=1; type:EntityPlayer->Player=2; type:NBTTagCompound->CompoundTag=5
src/main/java/net/shadowmage/ancientwarfare/core/gui/GuiContainerBase.java,7,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=1
src/main/java/net/shadowmage/ancientwarfare/core/gui/GuiInfoTool.java,2,import:net.minecraft.client.resources.I18n->net.minecraft.client.resources.language.I18n=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1
src/main/java/net/shadowmage/ancientwarfare/core/gui/GuiResearchBook.java,3,import:net.minecraft.client.resources.I18n->net.minecraft.client.resources.language.I18n=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1
src/main/java/net/shadowmage/ancientwarfare/core/gui/TextureData.java,1,import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1
